color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Mike Hodges,100,111,24,455,William Hootkins,591,27100000,Action|Adventure|Sci-Fi,Brian Blessed,Flash Gordon ,38017,2603,Sam J. Jones,1,american football|cult film|emperor|flash gordon|mind reading,http://www.imdb.com/title/tt0080745/?ref_=fn_tt_tt_1,247,English,USA,PG,35000000,1980,488,6.4,2.35,12000
Color,David Mamet,44,107,8,558,Joshua Mikel,22000,28500000,Action|Crime|Thriller,Robert De Niro,Heist ,16193,24154,D.B. Sweeney,1,bus|die hard scenario,http://www.imdb.com/title/tt3276924/?ref_=fn_tt_tt_1,57,English,USA,R,35000000,2001,1000,6.1,2.35,0
Color,Kimble Rendall,145,93,0,174,Cariba Heine,465,32500000,Action|Horror|Sci-Fi,Alex Russell,Bait ,11482,1361,Richard Brancatisano,1,great white shark|shark|supermarket|swimming|tsunami,http://www.imdb.com/title/tt1438173/?ref_=fn_tt_tt_1,82,English,Australia,R,30000000,2012,351,5.2,1.85,0
Color,Peter Yates,57,121,170,136,Alun Armstrong,14000,16916617,Action|Adventure|Fantasy,Liam Neeson,Krull ,23351,14744,Lysette Anthony,1,cyclops|fortress|monster|planet|rescue,http://www.imdb.com/title/tt0085811/?ref_=fn_tt_tt_1,178,English,UK,PG,27000000,1983,192,6,2.35,0
Color,Eric Till,51,123,N/A,256,Indira Varma,2000,29400000,Crime|Drama|Mystery|Thriller,Ruth Wilson,Luther             ,70568,3823,Warren Brown,1,murder|police|psychopath,http://www.imdb.com/title/tt1474684/?ref_=fn_tt_tt_1,105,English,Germany,TV-MA,30000000,2003,729,8.6,16,20000
 Black and White,Moustapha Akkad,24,173,278,249,Rod Steiger,695,1502136,Biography|Drama|History|War,Oliver Reed,Lion of the Desert ,9852,1573,John Gielgud,0,arab|general|libya|muslim|mussolini,http://www.imdb.com/title/tt0081059/?ref_=fn_tt_tt_1,55,English,USA,PG,35000000,1981,279,8.4,2.35,0
Color,Jean-Paul Rappeneau,28,135,22,45,François Cluzet,837,15000000,Adventure|Drama|Romance|War,Olivier Martinez,The Horseman on the Roof ,4885,1508,Isabelle Carré,1,austrian|breasts|cholera|police|provence,http://www.imdb.com/title/tt0113362/?ref_=fn_tt_tt_1,25,French,France,R,35000000,1995,541,7.1,2.35,262
Color,Alejandro González Iñárritu,288,148,0,7,Hanaa Bouchaib,30,25147786,Drama,Maricel Álvarez,Biutiful ,68885,50,Eduard Fernández,0,children|chinese|illegal immigrant|immigrant|male ponytail,http://www.imdb.com/title/tt1164999/?ref_=fn_tt_tt_1,127,Spanish,Mexico,R,0,2010,9,7.5,2.35,29000
Color,Roland Joffé,10,109,596,282,Alice Englert,621,0,Action|Adventure|Romance|Sci-Fi,Tamsin Egerton,The Lovers ,2138,1980,Bipasha Basu,3,1770s|british india|great barrier reef|india|ring,http://www.imdb.com/title/tt1321869/?ref_=fn_tt_tt_1,15,English,Australia,R,27000000,2015,525,4.5,N/A,677
Color,Espen Sandberg,58,93,18,324,Sam Shepard,4000,18381890,Action|Comedy|Crime|Western,Salma Hayek,Bandidas ,28848,5377,Dwight Yoakam,2,bank|cleavage|farmer|female gunfighter|mexico,http://www.imdb.com/title/tt0416496/?ref_=fn_tt_tt_1,76,English,Mexico,PG-13,35000000,2006,820,5.7,2.35,0
Color,Tony Kaye,N/A,100,194,816,Aisha Tyler,970,0,Crime|Drama,Bill Cobbs,Black Water Transit ,219,3874,Beverly D'Angelo,0,based on novel,http://www.imdb.com/title/tt0490087/?ref_=fn_tt_tt_1,N/A,English,USA,N/A,0,2009,856,7.2,N/A,26
Color,Warren Beatty,57,195,631,521,Warren Beatty,635,40382659,Biography|Drama|History|Romance,Paul Sorvino,Reds ,16255,2291,M. Emmet Walsh,0,cold war|cold war era|interview|russia|written and directed by cast member,http://www.imdb.com/title/tt0082979/?ref_=fn_tt_tt_1,127,English,USA,PG,35000000,1981,631,7.5,1.85,0
Color,Ben Stassen,60,85,0,11,Brianne Brozey,324,64197205,Adventure|Animation|Comedy|Family|Fantasy,Kyle Hebert,Thunder and the House of Magic ,4265,369,Joe Ochman,0,N/A,http://www.imdb.com/title/tt3148834/?ref_=fn_tt_tt_1,16,English,Belgium,N/A,34000000,2013,15,6.3,2.35,0
Color,David Wain,163,98,136,833,Lauren Ambrose,1000,24200000,Comedy,Justin Theroux,Wanderlust ,62198,4151,Joe Lo Truglio,2,childbirth|female frontal nudity|nude protest|nudist|skinny dipping,http://www.imdb.com/title/tt1655460/?ref_=fn_tt_tt_1,139,English,USA,R,35000000,2012,945,5.6,1.85,0
Color,Steven Spielberg,56,118,14000,642,John Belushi,16000,94900000,Action|Comedy|War,Christopher Lee,1941 ,25193,20201,Treat Williams,5,california|captain|cult film|pearl harbor|submarine,http://www.imdb.com/title/tt0078723/?ref_=fn_tt_tt_1,217,English,USA,PG,35000000,1979,1000,5.9,2.35,2000
Color,Tom Reeve,12,93,0,239,Rollo Weeks,330,0,Action|Adventure|Comedy|Fantasy|Romance,Joan Plowright,George and the Dragon ,3088,1073,Simon Callow,4,dragon|knight|love|priest|princess,http://www.imdb.com/title/tt0306892/?ref_=fn_tt_tt_1,31,English,USA,PG,32000000,2004,239,5.7,2.35,290
Color,Peter Berg,51,118,N/A,690,Aimee Teegarden,971,61255921,Drama|Sport,Zach Gilford,Friday Night Lights             ,42746,3418,Scott Porter,1,football|football coach|high school|small town|texas,http://www.imdb.com/title/tt0758745/?ref_=fn_tt_tt_1,257,English,USA,TV-14,30000000,2004,741,8.7,1.78,0
Color,Frederik Du Chau,73,102,7,521,Frankie Muniz,984,90754475,Adventure|Comedy|Drama|Family|Sport,Bruce Greenwood,Racing Stripes ,12570,2910,M. Emmet Walsh,0,farm|horse|kentucky|racehorse|zebra,http://www.imdb.com/title/tt0376105/?ref_=fn_tt_tt_1,86,English,USA,PG,30000000,2005,934,5.2,1.85,771
Color,Peter Farrelly,162,92,101,760,Larry David,971,54819301,Comedy,Kate Upton,The Three Stooges ,25484,6137,Sean Hayes,0,mule|nun|orphanage|tennis court|the three stooges,http://www.imdb.com/title/tt0383010/?ref_=fn_tt_tt_1,189,English,USA,PG,30000000,2012,860,5.1,1.85,13000
Color,James Gartner,95,118,0,543,Austin Nichols,696,42647449,Biography|Drama|Sport,Mehcad Brooks,Glory Road ,34910,2577,Derek Luke,1,coach|college basketball|national championship|ncaa|texas,http://www.imdb.com/title/tt0385726/?ref_=fn_tt_tt_1,145,English,USA,PG,0,2006,663,7.2,2.35,0
Color,Luc Besson,9,111,N/A,468,Joan Allen,971,36894225,Drama|Mystery,Zach Gilford,The Family             ,3322,3295,Liam James,4,family drama|lie|missing child|political campaign|secret,http://www.imdb.com/title/tt4428038/?ref_=fn_tt_tt_1,30,English,USA,TV-PG,30000000,2013,805,7.5,16,0
Color,Doug Ellin,52,104,N/A,576,Kevin Connolly,680,49263404,Comedy|Drama,Debi Mazar,Entourage             ,135643,2867,Kevin Dillon,2,actor|fame|friendship between men|hollywood california|sitcom,http://www.imdb.com/title/tt0387199/?ref_=fn_tt_tt_1,145,English,USA,TV-MA,30000000,2015,638,8.5,1.78,0
Color,Chalart Sriwanna,85,88,57,438,Miranda Richardson,1000,0,Comedy|Family|Romance,Devin Ratray,The Prince and Me ,31984,3239,Luke Mably,1,denmark|king|love|prince|wisconsin,http://www.imdb.com/title/tt0337697/?ref_=fn_tt_tt_1,154,Thai,Thailand,PG,0,2002,530,5.9,1.85,0
Color,Richard J. Lewis,193,134,12,329,Atom Egoyan,891,8454301,Comedy|Drama,Mark Addy,Barney's Version ,21086,1873,Paul Gross,2,ex wife|guest|marriage|memory|montreal,http://www.imdb.com/title/tt1423894/?ref_=fn_tt_tt_1,87,English,Canada,R,30000000,2010,460,7.3,2.35,0
Color,Luis Mandoki,16,106,N/A,51,Ingvar Eggert Sigurðsson,147,13414416,Crime|Drama|Thriller,Ólafur Darri Ólafsson,Trapped             ,2308,307,Björn Hlynur Haraldsson,0,coastal town|iceland|police|snowstorm|winter storm,http://www.imdb.com/title/tt3561180/?ref_=fn_tt_tt_1,19,English,USA,N/A,30000000,2002,63,8.2,16,0
Color,Steve Boyum,41,80,9,826,Mike Vogel,17000,3344431,Action|Drama|Romance|Sport,Channing Tatum,Supercross ,3926,21519,Steve Howey,1,one word title|paddock|supercross|swimming pool|winning,http://www.imdb.com/title/tt0403016/?ref_=fn_tt_tt_1,38,English,USA,PG-13,16000000,2005,2000,4,1.85,353
Color,Laurent Tirard,56,91,2,55,Sandrine Kiberlain,295,62794894,Comedy|Family,Louise Bourgoin,Little Nicholas ,9214,545,Kad Merad,7,baby|dinner|family relationships|school|three word title,http://www.imdb.com/title/tt1264904/?ref_=fn_tt_tt_1,17,French,France,N/A,22700000,2009,71,7.2,1.85,0
Color,Simon West,130,92,165,700,Michael Angarano,26000,6738764,Action|Crime|Drama|Thriller,Jason Statham,Wild Card ,36487,29773,Jason Alexander,0,bodyguard|criminal|gambling|mob boss|thug,http://www.imdb.com/title/tt2231253/?ref_=fn_tt_tt_1,114,English,USA,R,30000000,2015,947,5.6,2.35,0
Color,Reinhard Klooss,36,93,7,480,Vanessa Redgrave,1000,0,Animation|Comedy|Family,Jim Broadbent,Animals United ,4599,3095,James Corden,0,animal|crane the bird|dam|hoover dam|shark,http://www.imdb.com/title/tt1620449/?ref_=fn_tt_tt_1,44,German,Germany,PG,0,2010,898,4.9,2.39,885
Color,Bille August,46,115,55,11,Patrick Lyster,113,0,Biography|Drama|History,Terry Pheto,The Color of Freedom ,10175,143,Tyrone Keogh,1,african national congress|father daughter relationship|film starts with text|nelson mandela|violence,http://www.imdb.com/title/tt0438859/?ref_=fn_tt_tt_1,23,English,USA,R,30000000,2007,11,7.1,2.35,0
Color,Frédéric Auburtin,7,110,18,432,Thomas Kretschmann,922,168832,Drama|History|Sport,Fisher Stevens,United Passions ,3279,2725,Jemima West,4,20th century|association|fifa|football|world cup,http://www.imdb.com/title/tt2814362/?ref_=fn_tt_tt_1,22,English,USA,Not Rated,30000000,2014,919,2,2.35,0
Color,Olivier Dahan,132,103,61,520,Frank Langella,963,26576000,Biography|Drama|Romance,Paz Vega,Grace of Monaco ,12410,2806,Derek Jacobi,3,1960s|grace kelly|hollywood star|monaco|prince,http://www.imdb.com/title/tt2095649/?ref_=fn_tt_tt_1,62,English,France,N/A,30000000,2014,903,5.7,2.35,6000
Color,Maksim Fadeev,5,85,0,21,Fedor Bondarchuk,114,0,Adventure|Animation|Fantasy,Konstantin Khabenskiy,A Warrior's Tail ,393,229,Sergey Garmash,1,battle|creature|hyena|monkey|village,http://www.imdb.com/title/tt4075322/?ref_=fn_tt_tt_1,7,Russian,Russia,N/A,30000000,2015,35,4.1,N/A,161
Color,Liliana Cavani,56,110,59,24,Dougray Scott,1000,6200000,Crime|Drama|Mystery|Thriller,Ray Winstone,Ripley's Game ,14618,1831,Chiara Caselli,0,art forgery|concert|dying|picture framer|villa,http://www.imdb.com/title/tt0265651/?ref_=fn_tt_tt_1,108,English,UK,R,30000000,2002,794,6.7,1.85,447
Color,Greg Tiernan,65,89,5,365,Salma Hayek,11000,140705322,Adventure|Animation|Comedy|Fantasy,James Franco,Sausage Party ,3302,15795,Anders Holm,0,bread|coarse language|f word|sausage|tricked into lesbian sex,http://www.imdb.com/title/tt1700841/?ref_=fn_tt_tt_1,14,English,USA,R,19000000,2016,4000,7.5,1.85,13000
Color,Terry Gilliam,13,129,N/A,442,Kirk Acevedo,757,168841459,Adventure|Drama|Mystery|Sci-Fi|Thriller,Amanda Schull,12 Monkeys             ,20839,3309,Tom Noonan,0,epidemic|mission|paradox|plague|virus,http://www.imdb.com/title/tt3148266/?ref_=fn_tt_tt_1,56,English,USA,TV-14,29000000,1995,641,7.6,16,12000
Color,George Clooney,181,113,0,89,David Julian Hirsh,504,33013805,Biography|Comedy|Crime|Drama|Romance|Thriller,Dick Clark,Confessions of a Dangerous Mind ,71596,810,Jennifer Hall,0,broken nose|kgb|marriage proposal|playboy mansion|sistine chapel,http://www.imdb.com/title/tt0270288/?ref_=fn_tt_tt_1,276,English,USA,R,30000000,2002,147,7.1,2.35,3000
Color,Stephen Frears,87,110,350,83,Nina Arianda,11000,48902953,Biography|Comedy|Drama|Music|Romance,Meryl Streep,Florence Foster Jenkins ,2167,11534,John Sessions,3,heiress|opera singer|platonic marriage|singer|singing,http://www.imdb.com/title/tt4136084/?ref_=fn_tt_tt_1,32,English,UK,PG-13,29000000,2016,183,7.1,2.35,0
Color,Shinji Aramaki,62,115,21,47,Yû Aoi,173,18010317,Adventure|Animation|Sci-Fi,Shun Oguri,Harlock: Space Pirate ,8227,386,Haruma Miura,0,liberty|space adventure|space opera|time travel|undercover agent,http://www.imdb.com/title/tt2668134/?ref_=fn_tt_tt_1,28,Japanese,Japanese,Not Rated,30000000,2013,59,6.5,2.35,0
Color,Jacques Perrin,100,89,63,N/A,Philippe Labro,63,20217080,Documentary,Jacques Perrin,Winged Migration ,10369,66,N/A,0,arctic|bad weather|flight|migration|ocean,http://www.imdb.com/title/tt0301727/?ref_=fn_tt_tt_1,153,French,France,G,35866397,2001,3,8,1.85,1000
Color,Agustín Díaz Yanes,31,145,13,278,Elena Anaya,10000,23321954,Adventure|Drama|History|Romance|Thriller|War,Viggo Mortensen,Captain Alatriste: The Spanish Musketeer ,10266,11669,Eduardo Noriega,1,desire|fighting|king|spain|trap,http://www.imdb.com/title/tt0395119/?ref_=fn_tt_tt_1,84,Spanish,Spain,N/A,24000000,2006,1000,6.1,1.85,0
Color,Neil Burger,7,105,N/A,535,Mary Elizabeth Mastrantonio,766,161900000,Crime|Drama|Sci-Fi|Thriller,Colin Salmon,Limitless             ,38177,2707,Jake McDorman,2,brain capacity|fbi|fictional drug|intelligence|taking a pill,http://www.imdb.com/title/tt4422836/?ref_=fn_tt_tt_1,131,English,USA,TV-14,27000000,2011,638,7.9,16,11000
Color,Sanaa Hamri,73,117,43,523,Blythe Danner,953,44352417,Comedy|Drama|Family|Romance,America Ferrera,The Sisterhood of the Traveling Pants 2 ,22304,3525,Michael Rady,4,actor|drawing|friendship|pregnancy|turkey,http://www.imdb.com/title/tt1018785/?ref_=fn_tt_tt_1,33,English,USA,PG-13,27000000,2008,713,6.2,1.85,894
Color,Wolfgang Petersen,99,102,249,271,Barret Oliver,523,20158808,Adventure|Drama|Family|Fantasy,Gerald McRaney,The NeverEnding Story ,99557,1560,Alan Oppenheimer,1,book|dragon|story within the story|talking animal|werewolf,http://www.imdb.com/title/tt0088323/?ref_=fn_tt_tt_1,284,German,Germany,PG,27000000,1984,312,7.4,2.35,21000
 Black and White,John Schultz,15,90,N/A,94,Art Carney,491,13200000,Comedy|Family,Jackie Gleason,The Honeymooners             ,3446,812,Joyce Randolph,4,1950s|bus driver|money scheme|poverty|sewer,http://www.imdb.com/title/tt0042114/?ref_=fn_tt_tt_1,31,English,USA,N/A,25000000,2005,154,8.7,1.33,459
Color,Walter Murch,56,109,181,137,Jean Marsh,303,11137801,Adventure|Family|Fantasy|Horror|Mystery,Piper Laurie,Return to Oz ,19568,960,Tim Rose,0,chicken|delusional depression|doctor|king|mysterious girl,http://www.imdb.com/title/tt0089908/?ref_=fn_tt_tt_1,208,English,USA,PG,25000000,1985,146,6.7,1.85,0
Color,Florian Sigl,38,125,0,3,Amy Carson,5,492000,Drama|Musical|Romance,Kim-Marie Woodhouse,The Magic Flute ,926,24,Joseph Kaiser,1,based on opera|evil|mozart|queen|walking wounded,http://www.imdb.com/title/tt0475331/?ref_=fn_tt_tt_1,19,English,Germany,N/A,6500000,2022,4,6.6,2.35,359
Color,Michael Cohn,22,100,2,512,Chris Bauer,642,0,Fantasy|Horror,David Conrad,Snow White: A Tale of Terror ,8118,2170,Monica Keena,2,apple|miner|mirror|necromancy|woods,http://www.imdb.com/title/tt0119227/?ref_=fn_tt_tt_1,69,English,USA,R,26000000,1997,638,6.3,1.85,0
Color,David O. Russell,56,100,737,816,Kirstie Alley,15000,24487,Comedy|Romance,Jake Gyllenhaal,Accidental Love ,5006,19068,Beverly D'Angelo,5,health insurance|long delayed release|nail in the head|waitress|washington d.c.,http://www.imdb.com/title/tt1137470/?ref_=fn_tt_tt_1,28,English,USA,PG-13,26000000,2015,980,4,1.85,0
Color,Georgi Kropachyov,25,76,0,48,Igor Jijikine,1000,0,Adventure|Fantasy|Mystery|Thriller,Jason Flemyng,Viy ,3170,1166,Agnia Ditkovskite,1,cartographer|creature|foreign language adaptation|sword and sorcery|village,http://www.imdb.com/title/tt1224378/?ref_=fn_tt_tt_1,18,Russian,Soviet Union,N/A,0,1967,65,5.4,1.85,0
Color,Michael Winterbottom,78,100,187,127,Ava Acres,554,0,Drama,Cara Delevingne,The Face of an Angel ,2863,1041,Sara Stewart,2,N/A,http://www.imdb.com/title/tt2967008/?ref_=fn_tt_tt_1,25,English,USA,Not Rated,0,2014,213,4.7,2.35,488
Color,Richard Donner,154,111,503,108,Patrick Troughton,264,60922980,Fantasy|Horror|Mystery,Lee Remick,The Omen ,80958,673,Billie Whitelaw,2,ambassador|death|hospital|priest|stillborn child,http://www.imdb.com/title/tt0075005/?ref_=fn_tt_tt_1,310,English,USA,R,2800000,1976,139,7.6,2.35,7000
Color,Bille Woodruff,72,105,23,485,Keshia Knight Pulliam,1000,36351350,Comedy,Alfre Woodard,Beauty Shop ,13194,3535,LisaRaye McCoy,1,client|dentures|false teeth|reference to peter pan|single parent,http://www.imdb.com/title/tt0388500/?ref_=fn_tt_tt_1,59,English,USA,PG-13,25000000,2005,619,5.5,2.35,671
Color,David Gordon Green,146,81,234,370,J.B. Smoove,904,34942188,Comedy,Ari Graynor,The Sitter ,60202,3850,Kylie Bunbury,3,babysitting|car crash|child in peril|kicked in the face|reference to craigslist,http://www.imdb.com/title/tt1366344/?ref_=fn_tt_tt_1,114,English,USA,R,25000000,2011,555,5.7,1.85,0
Color,Tim Fywell,67,98,3,28,Trevor Blumas,90,27645491,Comedy|Drama|Family|Sport,Connie Ray,Ice Princess ,19737,235,Amy Stewart,2,championship|coach|harvard|physics|zamboni,http://www.imdb.com/title/tt0396652/?ref_=fn_tt_tt_1,81,English,Canada,G,25000000,2005,89,6,1.85,901
Color,Mark Burton,12,85,N/A,3,John Sparkes,45,106209378,Animation|Comedy|Family,Justin Fletcher,Shaun the Sheep             ,7968,55,Kate Harbour,0,farmer|mischief|no dialog|sheep|sheepdog,http://www.imdb.com/title/tt0983983/?ref_=fn_tt_tt_1,12,English,USA,TV-G,25000000,2015,7,8.3,N/A,834
N/A,Lasse Hallström,162,108,529,690,Henry Thomas,17000,114977104,Drama|Romance|War,Channing Tatum,Dear John ,104356,19945,Scott Porter,N/A,army|coin collector|love|surfboard|u.s. army,http://www.imdb.com/title/tt0989757/?ref_=fn_tt_tt_1,186,English,USA,PG-13,25000000,2010,861,6.3,2.35,14000
Color,Bill Paxton,86,120,0,58,Matthew Knight,577,15431177,Drama|History|Sport,Stephen Dillane,The Greatest Game Ever Played ,22289,1217,Amanda Tilson,1,champion|golf tournament|golfer|nostalgia|orchestral music score,http://www.imdb.com/title/tt0388980/?ref_=fn_tt_tt_1,106,English,Canada,PG,26000000,2005,464,7.5,1.85,0
Color,Akiva Schaffer,111,88,82,432,Jorma Taccone,874,14353654,Comedy,Sissy Spacek,Hot Rod ,59900,2062,Chris Parnell,5,humiliation|man child|moped|neighbor|slacker,http://www.imdb.com/title/tt0787475/?ref_=fn_tt_tt_1,149,English,USA,PG-13,0,2007,434,6.7,2.35,0
Color,Tobe Hooper,159,102,365,141,Steve Railsback,338,11603545,Action|Horror|Sci-Fi|Thriller,Frank Finlay,Lifeforce ,15531,1008,Peter Firth,0,alien|halleys comet|life force|space vampire|vampire,http://www.imdb.com/title/tt0089489/?ref_=fn_tt_tt_1,189,English,USA,R,25000000,1985,246,6.1,2.35,0
Color,Craig McCracken,7,74,N/A,265,Jennifer Hale,971,16400000,Action|Animation|Comedy|Family|Fantasy|Sci-Fi,Elizabeth Daily,The Powerpuff Girls             ,23664,2346,Tom Kane,0,campy|castle thunder|female hero|female protagonist|monster,http://www.imdb.com/title/tt0175058/?ref_=fn_tt_tt_1,60,English,USA,TV-Y7,11000000,2002,918,7.2,4,581
Color,Pascal Chaumeil,58,104,8,8,Malonn Lévana,172,0,Comedy|Romance,Dany Boon,A Perfect Plan ,5525,210,Alice Pol,2,curse|divorce|marriage|tourism|travel,http://www.imdb.com/title/tt1986843/?ref_=fn_tt_tt_1,11,French,France,N/A,0,2012,20,6.3,2.35,853
Color,John Guillermin,21,117,71,42,Donovan Scott,433,58000000,Adventure|Fantasy,Tanya Roberts,Sheena ,3334,611,Ted Wass,1,chimpanzee|elephant|jungle|mercenary|shaman,http://www.imdb.com/title/tt0088103/?ref_=fn_tt_tt_1,52,English,UK,PG,25000000,1984,54,4.8,2.35,739
Color,Roman Polanski,376,79,2000,132,Christoph Waltz,14000,30722632,Comedy|Drama,Kate Winslet,Carnage ,96480,25143,Julie Adams,3,based on play|meeting|salesman|single set production|whiskey,http://www.imdb.com/title/tt1692486/?ref_=fn_tt_tt_1,181,English,Spain,R,25000000,2011,11000,7.2,2.35,21000
Color,Andrew Adamson,73,91,80,31,Erica Linz,473,34153101,Fantasy,Dallas Barnett,Cirque du Soleil: Worlds Away ,7100,539,Igor Zaripov,0,aerialist|circus|cirque du soleil|clown|surrealism,http://www.imdb.com/title/tt1792647/?ref_=fn_tt_tt_1,35,English,USA,PG,0,2012,31,6.8,N/A,0
Color,Ben Stassen,56,88,4,602,Jenny McCarthy,783,71594792,Adventure|Animation|Family,Ed Begley Jr.,A Turtle's Tale: Sammy's Adventures ,5385,3874,Stacy Keach,2,apostrophe in title|character name in title|punctuation in title|sea turtle,http://www.imdb.com/title/tt1230204/?ref_=fn_tt_tt_1,22,English,USA,PG,0,2010,749,6.1,2.35,0
Color,Macha Makeïeff,4,82,0,0,André Wilms,44,0,Adventure|Animation|Comedy,Yolande Moreau,The True Story of Puss'N Boots ,753,53,Jérôme Deschamps,0,cartoon cat|cat|character name in title|puss in boots|surrealism,http://www.imdb.com/title/tt1239462/?ref_=fn_tt_tt_1,24,French,France,G,0,2009,9,2.9,N/A,90
Color,Inna Evlannikova,16,85,0,7,Evgeniy Mironov,21,8553835,Adventure|Animation|Comedy|Family,Sergey Garmash,Space Dogs ,891,48,Aleksandr Bashirov,0,dog|flea|meteor|space|space dog,http://www.imdb.com/title/tt1272051/?ref_=fn_tt_tt_1,8,Russian,Russia,G,25000000,2010,15,5.2,N/A,200
Color,Jonathan English,91,121,9,520,Mackenzie Crook,1000,5151023,Action|Adventure|History|Romance,Jason Flemyng,Ironclad ,34338,3287,Derek Jacobi,2,castle|england|king|knight|templar,http://www.imdb.com/title/tt1233301/?ref_=fn_tt_tt_1,103,English,USA,R,25000000,2011,870,6.2,2.35,0
Color,Sergey Bondarchuk,16,134,27,87,Dan O'Herlihy,279,3052000,Action|Drama|History|War,Rod Steiger,Waterloo ,5911,705,Jack Hawkins,2,battle|costume drama|final battle|napoleon|napoleon bonaparte,http://www.imdb.com/title/tt0066549/?ref_=fn_tt_tt_1,76,English,Italy,G,25000000,1970,128,7.3,2.35,690
Color,Philip Spink,65,93,3,55,Charlie Yeung,79,0,Action|Drama,Siu-Wong Fan,Kung Fu Killer ,5900,285,Wai-Keung Lau,2,fight|kung fu|martial arts|police|wire fu,http://www.imdb.com/title/tt2952602/?ref_=fn_tt_tt_1,26,English,Canada,N/A,0,2008,68,6.5,2.35,0
